Bus Body,Date,Packet,Slot,Latitude,Longitude,Place
CSM38,2020-03-17,13,4,23.010881,72.584395,"Side Road, Gita Mandir, Jamalpur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,13,5,0.0,0.0,Soul Buoy
CSM38,2020-03-17,13,6,23.013360000000002,72.590338,"Gita Mandir, Jamalpur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,14,1,23.021915,72.598612,"Kalupur Bus stop, Gandhi Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,14,2,23.021559,72.598527,"Gita Mandir, Sarangpur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,14,3,23.021817000000002,72.611637,"Rakhial Road, Gita Mandir, Sukhrampura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,14,4,23.006154000000002,72.627028,"Dalal Colony, Amraiwadi, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,14,5,22.983833999999998,72.65273,"Ramol -Jantanagar, Daskroi Taluka, Ahmedabad District, Gujarat, 380026, India"
CSM38,2020-03-17,14,6,22.994701,72.629873,"Dalal Colony, Khokhra, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,15,1,23.009999,72.621352,"Apparel Park, Amraiwadi Road, Gita Mandir, Jantanagar -Ramol, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,15,2,23.020572,72.603011,"Rakhial Road, Gita Mandir, Sarangpur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,15,3,23.036706,72.595713,"Kasturba Gandhi Road, Dariyapur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,15,4,23.065285999999997,72.583632,"Balvantrai Mehta Road, Dudheshwar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,15,5,23.094269,72.584446,"Railway Colony, Sabarmati, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380019, India"
CSM38,2020-03-17,15,6,23.115081,72.56235600000001,"Tragad gam road, New Ranip, Tragad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380019, India"
CSM38,2020-03-17,16,1,23.126989000000002,72.55846,"Tragad gam road, New Ranip, Tragad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380019, India"
CSM38,2020-03-17,16,2,23.126964,72.55846700000001,"Tragad gam road, New Ranip, Tragad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380019, India"
CSM38,2020-03-17,16,3,23.126994,72.55847800000001,"Tragad gam road, New Ranip, Tragad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380019, India"
CSM38,2020-03-17,16,4,23.104836,72.566811,"D-cabin, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380019, India"
CSM38,2020-03-17,16,5,23.085694,72.585137,"SHAMALBHAI LALLUBHAI PATEL ROAD, Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,16,6,23.055602,72.589246,"Dudheshwar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,17,1,23.037395,72.59477199999999,"Kasturba Gandhi Road, Dariyapur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,17,2,23.022167,72.59940999999999,"Rakhial Road, Gita Mandir, Sarangpur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,17,3,23.01525,72.619437,"Shri Khandubhai Desai Marg, Dalal Colony, Rajpur Gomtipur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,17,4,22.995148,72.629421,"Dalal Colony, Rabari colony, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,17,5,22.983114,72.654054,"Ramol -Jantanagar, Daskroi Taluka, Ahmedabad District, Gujarat, 380026, India"
CSM38,2020-03-17,17,6,22.983112,72.654048,"Ramol -Jantanagar, Daskroi Taluka, Ahmedabad District, Gujarat, 380026, India"
CSM38,2020-03-17,18,1,22.983092000000003,72.653976,"Ramol -Jantanagar, Daskroi Taluka, Ahmedabad District, Gujarat, 380026, India"
CSM38,2020-03-17,18,2,22.983112,72.654009,"Ramol -Jantanagar, Daskroi Taluka, Ahmedabad District, Gujarat, 380026, India"
CSM38,2020-03-17,18,3,22.9831,72.654053,"Ramol -Jantanagar, Daskroi Taluka, Ahmedabad District, Gujarat, 380026, India"
CSM38,2020-03-17,18,4,22.980366,72.655801,"Ramol -Jantanagar, Daskroi Taluka, Ahmedabad District, Gujarat, 382445, India"
CSM38,2020-03-17,18,5,22.992720000000002,72.632791,"BRTS Route, Rabari colony, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,18,6,23.009066,72.623902,"Amraiwadi Road, Gita Mandir, Jantanagar -Ramol, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,19,1,23.021311999999998,72.61014300000001,"Rakhial Road, Gita Mandir, Sukhrampura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,19,2,23.030334,72.599063,"Station Road, Gita Mandir, Revdi Bazar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,19,3,23.046979999999998,72.589543,"Madhupura Market, Dr. Ambedkar Road, Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,19,4,23.069537,72.587671,"Chimanbhai patel Bridge, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,19,5,23.094049,72.582436,"Railway Colony, Sabarmati, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380019, India"
CSM38,2020-03-17,19,6,23.110954,72.56438399999999,"Chandkheda Road, Tragad gam road, New Ranip, Tragad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380019, India"
CSM38,2020-03-17,20,1,23.126966,72.558581,"Tragad gam road, New Ranip, Tragad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380019, India"
CSM38,2020-03-17,20,2,23.100849,72.574619,"D-cabin, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380019, India"
CSM38,2020-03-17,20,3,23.076677,72.590558,"Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,20,4,23.057197,72.571611,"Usmanpura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,20,5,23.072794000000002,72.56456,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,20,6,23.072747,72.564534,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,21,1,23.072806,72.564516,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,21,2,23.072761,72.564589,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,21,3,23.072812,72.564522,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,21,4,0.0,0.0,Soul Buoy
CSM38,2020-03-17,21,5,0.0,0.0,Soul Buoy
CSM38,2020-03-17,21,6,23.072742,72.56453499999999,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,22,1,23.072774,72.56455,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,22,2,23.072754999999997,72.564572,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,22,3,23.072791,72.564538,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,22,4,23.072774,72.564527,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,22,5,0.0,0.0,Soul Buoy
CSM38,2020-03-17,22,6,0.0,0.0,Soul Buoy
CSM38,2020-03-17,23,1,0.0,0.0,Soul Buoy
CSM38,2020-03-17,23,2,0.0,0.0,Soul Buoy
CSM38,2020-03-17,23,3,23.072766,72.564501,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,23,4,23.072803,72.56450600000001,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,23,5,23.072806,72.564494,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM38,2020-03-17,23,6,23.072742,72.56451700000001,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,5,1,23.072456,72.564054,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,5,2,23.072364,72.563998,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,5,3,23.07238,72.564049,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,5,4,23.072131,72.563712,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,5,5,23.072132,72.563745,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,5,6,23.072152,72.563677,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,6,1,23.072121,72.563677,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,6,2,23.072126,72.563677,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,6,3,23.072129999999998,72.563681,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,6,4,23.071614,72.563978,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,6,5,23.073019,72.564819,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,6,6,23.070496,72.559911,"Akhbar nagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,7,1,23.04054,72.569471,"Ashram Road, Usmanpura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,7,2,23.02735,72.545113,"Amdawad Eye Laser Hospitals Pvt Ltd, 120 Feet Ring Road, Panjrapole, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380009, India"
CSM46,2020-03-17,7,3,23.003946,72.521819,"Quresh Nagar Society, Jivraj park, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380051, India"
CSM46,2020-03-17,7,4,23.00635,72.516377,"Quresh Nagar Society, vejalpur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380051, India"
CSM46,2020-03-17,7,5,23.005482999999998,72.527426,"Quresh Nagar Society, Jivraj park, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380051, India"
CSM46,2020-03-17,7,6,23.023861,72.54283000000001,"120 Feet Ring Road, Panjrapole, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,8,1,23.035085000000002,72.565483,"Usmanpura, Navrangpura, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380009, India"
CSM46,2020-03-17,8,2,23.062767,72.569486,"Akhbar nagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,8,3,23.079634,72.570411,"Ranip Gam Road, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,8,4,23.079601,72.570561,"Ranip Gam Road, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,8,5,23.079615,72.570552,"Ranip Gam Road, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,8,6,23.079607,72.570534,"Ranip Gam Road, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,9,1,23.079632,72.57055600000001,"Ranip Gam Road, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,9,2,23.077266,72.56294799999999,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,9,3,23.055384,72.572011,"Usmanpura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,9,4,23.034720999999998,72.567895,"Usmanpura, Navrangpura, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380014, India"
CSM46,2020-03-17,9,5,23.030225,72.548049,"120 Feet Ring Road, Gulbai tekra, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,9,6,23.016694,72.538646,"Shreyas Foundation School, 100 Ft. Road, Ambawadi, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,10,1,23.003443,72.51794,"Quresh Nagar Society, Jivraj park, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380051, India"
CSM46,2020-03-17,10,2,23.006186,72.516328,"Quresh Nagar Society, vejalpur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380051, India"
CSM46,2020-03-17,10,3,23.006199,72.5163,"Quresh Nagar Society, vejalpur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380051, India"
CSM46,2020-03-17,10,4,23.014322,72.530585,"Parekhs Hospital Pvt.Ltd, 132 Ft. Ring Road, Jivraj park, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380015, India"
CSM46,2020-03-17,10,5,23.021892,72.542889,"120 Feet Ring Road, Panjrapole, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,10,6,23.038864,72.553782,"HL Institute of Computer Applications and AES Institute of Computer Studies, University Road, Gurukul, Gulbai tekra, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,11,1,23.046474,72.570203,"VMS_02, Ashram Road, Usmanpura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,11,2,23.071604999999998,72.55864100000001,"Trisha Trauma Centre and Icu, Gota Road, Akhbar nagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 382481, India"
CSM46,2020-03-17,11,3,23.079677,72.570562,"Ranip Gam Road, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,11,4,23.079632,72.570578,"Ranip Gam Road, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,11,5,23.08069,72.56529,"Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,11,6,23.057853,72.569485,"Usmanpura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,12,1,23.034937,72.56672900000001,"Usmanpura, Navrangpura, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380009, India"
CSM46,2020-03-17,12,2,23.030257000000002,72.54809399999999,"120 Feet Ring Road, Gulbai tekra, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,12,3,23.015279999999997,72.533203,"100 Ft. Road / Anand nagar road, Jivraj park, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,12,4,23.006199,72.516341,"Quresh Nagar Society, vejalpur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380051, India"
CSM46,2020-03-17,12,5,0.0,0.0,Soul Buoy
CSM46,2020-03-17,12,6,23.006219,72.516297,"Quresh Nagar Society, vejalpur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380051, India"
CSM46,2020-03-17,13,1,23.014364,72.530579,"Parekhs Hospital Pvt.Ltd, 132 Ft. Ring Road, Jivraj park, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380015, India"
CSM46,2020-03-17,13,2,23.02722,72.544759,"120 Feet Ring Road, Panjrapole, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,13,3,23.036253,72.561879,"SPEC INDIA, Commerce College Road, Usmanpura, Navrangpura, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380009, India"
CSM46,2020-03-17,13,4,23.054422,72.571492,"Usmanpura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,13,5,23.07647,72.561815,"Sector1, Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 382481, India"
CSM46,2020-03-17,13,6,23.075015,72.55972299999999,"Sector1, Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 382481, India"
CSM46,2020-03-17,14,1,23.0683,72.562163,"Akhbar nagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,14,2,0.0,0.0,Soul Buoy
CSM46,2020-03-17,14,3,23.061782,72.567229,"Akhbar nagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,14,4,23.035515,72.568968,"CGHS Dispensary No.3, Ashram Road, Paldi, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380014, India"
CSM46,2020-03-17,14,5,23.031164999999998,72.548934,"120 Feet Ring Road, Gulbai tekra, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,14,6,23.015862,72.536549,"Children Park, 100 Ft. Road, Ambawadi, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,15,1,23.006401999999998,72.516411,"Quresh Nagar Society, vejalpur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380051, India"
CSM46,2020-03-17,15,2,0.0,0.0,Soul Buoy
CSM46,2020-03-17,15,3,23.005121,72.525245,"Quresh Nagar Society, Jivraj park, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380051, India"
CSM46,2020-03-17,15,4,23.021760999999998,72.543009,"BRTS Route, Panjrapole, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,15,5,23.038434,72.557233,"Commerce College Road, Usmanpura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,15,6,23.046249,72.570198,"VMS_02, Ashram Road, Usmanpura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,16,1,23.070376,72.55986800000001,"Akhbar nagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,16,2,23.079652,72.570512,"Ranip Gam Road, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,16,3,23.079646,72.57050799999999,"Ranip Gam Road, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,16,4,23.079654,72.570546,"Ranip Gam Road, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,16,5,23.079638,72.57052900000001,"Ranip Gam Road, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,16,6,23.079618,72.570539,"Ranip Gam Road, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,17,1,23.079606,72.570589,"Ranip Gam Road, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,17,2,23.080536,72.563732,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,17,3,23.056599,72.571055,"Usmanpura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,17,4,23.034755,72.568311,"Usmanpura, Navrangpura, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380014, India"
CSM46,2020-03-17,17,5,23.025428,72.54352,"master wada paav, 120 Feet Ring Road, Panjrapole, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,17,6,23.006248,72.531981,"Quresh Nagar Society, Jivraj park, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380051, India"
CSM46,2020-03-17,18,1,23.006193,72.516261,"Quresh Nagar Society, vejalpur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380051, India"
CSM46,2020-03-17,18,2,0.0,0.0,Soul Buoy
CSM46,2020-03-17,18,3,23.003265,72.518452,"Quresh Nagar Society, vejalpur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380051, India"
CSM46,2020-03-17,18,4,23.015623,72.53583,"Children Park, 100 Ft. Road, Ambawadi, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,18,5,23.032203,72.54940699999999,"Regional Passport Office, Ahmedabad, Gulbai Tekra Road, Gulbai tekra, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,18,6,23.035102,72.565462,"Usmanpura, Navrangpura, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380009, India"
CSM46,2020-03-17,19,1,23.049460999999997,72.571138,"Sofcon India Pvt. Ltd., Ashram Road, Usmanpura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380013, India"
CSM46,2020-03-17,19,2,23.069631,72.560583,"Akhbar nagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,19,3,23.079764,72.56999,"Ranip Gam Road, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,19,4,23.079652,72.570533,"Ranip Gam Road, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,19,5,23.071053,72.559412,"Akhbar nagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,19,6,23.055779,72.572027,"Usmanpura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,20,1,23.034699,72.567786,"Mt. Carmel School, Navrangpura Internal Road, Akhbar nagar, Navrangpura, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380013, India"
CSM46,2020-03-17,20,2,23.031706,72.549275,"120 Feet Ring Road, Gulbai tekra, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,20,3,23.016682,72.53860999999999,"Shreyas Foundation School, 100 Ft. Road, Ambawadi, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,20,4,23.003304,72.519494,"Quresh Nagar Society, vejalpur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380051, India"
CSM46,2020-03-17,20,5,23.003232,72.518652,"Quresh Nagar Society, Jivraj park, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380051, India"
CSM46,2020-03-17,20,6,23.016543,72.537973,"Shreyas Foundation School, 100 Ft. Road, Ambawadi, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,21,1,23.035731,72.548684,"School of Languages, 120 Feet Ring Road, Gurukul, Gulbai tekra, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,21,2,23.039808999999998,72.569163,"Ashram Road, Paldi, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,21,3,23.067386,72.562391,"AKHBAR NAGAR CIRCLE, Akhabarnagar Circle, Akhbar nagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,21,4,23.079494,72.570657,"Ranip Gam Road, Ranip, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,21,5,23.061764,72.567194,"Akhbar nagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,21,6,23.072392999999998,72.56403399999999,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,22,1,0.0,0.0,Soul Buoy
CSM46,2020-03-17,22,2,23.072409,72.564026,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,22,3,23.072414000000002,72.56401600000001,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
CSM46,2020-03-17,22,4,23.072417,72.564026,"Nava-Vadaj, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
